loc_rowid,pl_hostname,pl_name,pl_discmethod,pl_pnum,pl_orbper,pl_orbsmax,pl_orbeccen,pl_orbincl,pl_bmassj,pl_radj,pl_dens,ra_str,ra,dec_str,dec,st_dist,st_optmag,st_teff,st_mass,st_rad,pl_masse,pl_rade,pl_disc,st_sp,st_spstr,st_glon,st_glat,st_elon,st_elat
3577,OGLE-2012-BLG-0026L,OGLE-2012-BLG-0026L c,Microlensing,2,,4.8,,,0.86,,,17h34m18.70s,263.577917,-27d08m33.9s,-27.14275,4019.0,,,1.06,,273.3338,,2012,4.5,G5 V,0.19488,3.066576,264.27482799999996,-3.831
3578,OGLE-2012-BLG-0358L,OGLE-2012-BLG-0358L b,Microlensing,1,,0.87,,,1.85,,,17h42m46.77s,265.694875,-24d15m39.6s,-24.261,1760.0,,,0.02,,587.96,,2013,,,3.654448,2.9861880000000003,266.075251,-0.880342
3579,OGLE-2012-BLG-0406L,OGLE-2012-BLG-0406L b,Microlensing,1,,3.45,,,2.73,,,17h53m18.17s,268.325708,-30d28m16.2s,-30.471166999999998,4970.0,,,0.44,,867.64,,2013,,,359.540497,-2.21987,268.546042,-7.040325
3580,OGLE-2012-BLG-0563L,OGLE-2012-BLG-0563L b,Microlensing,1,,0.9,,,0.39,,,18h05m57.72s,271.4905,-27d42m43.2s,-27.712,1300.0,,,0.34,,123.0,,2015,,,3.312164,-3.251965,271.323192,-4.279555
3581,OGLE-2012-BLG-0724L,OGLE-2012-BLG-0724L b,Microlensing,1,,1.6,,,0.47,,,17h55m52.39s,268.968292,-29d49m06.7s,-29.818528000000004,6700.0,,,0.29,,149.3801,,2016,6.0,M V,0.385001,-2.370432,269.099314,-6.382462
3582,OGLE-2012-BLG-0950L,OGLE-2012-BLG-0950L b,Microlensing,1,,2.7,,,0.11012000000000001,,,18h08m04.62s,272.019257,-29d43m53.7s,-29.731583,3000.0,,,0.56,,35.0,,2016,6.0,M V,1.764606,-4.634068,271.764021,-6.304655
3583,OGLE-2013-BLG-0102L,OGLE-2013-BLG-0102L b,Microlensing,1,,0.8,,,12.569,,,17h52m07.08s,268.0295,-31d41m26.1s,-31.690583,3040.0,,,0.1,,3994.486,,2014,,,358.35995,-2.6200330000000003,268.305806,-8.262880000000001
3584,OGLE-2013-BLG-0132L,OGLE-2013-BLG-0132L b,Microlensing,1,,3.6,,,0.29,,,17h59m03.51s,269.76461800000004,-28d25m15.7s,-28.421028000000003,3900.0,,,0.54,,92.1707,,2017,,,1.944393,-2.27446,269.792203,-4.981907
3585,OGLE-2013-BLG-0341L B,OGLE-2013-BLG-0341L B b,Microlensing,1,,0.883,,,0.0073,,,17h52m07.49s,268.031208,-29d50m46.0s,-29.846110999999997,1161.0,,,0.15,,2.32,,2014,,,359.94986,-1.683073,268.281648,-6.418563
3586,OGLE-2013-BLG-1721L,OGLE-2013-BLG-1721L b,Microlensing,1,,2.6,,,0.64,,,17h52m30.37s,268.126556,-30d17m33.7s,-30.292694,6300.0,,,0.46,,203.4112,,2017,,,359.6071560000001,-1.981267,268.37074900000005,-6.863998
3587,OGLE-2013-BLG-1761L,OGLE-2013-BLG-1761L b,Microlensing,1,,1.8,,,2.7,,,17h53m38.28s,268.409485,-28d53m43.0s,-28.895271,6900.0,,,0.33,,858.1410000000002,,2018,,,0.936738,-1.484124,268.601182,-5.463703
3588,OGLE-2014-BLG-0124L,OGLE-2014-BLG-0124L b,Microlensing,1,,3.11,,,0.51,,,18h02m29.21s,270.621708,-28d23m46.5s,-28.39625,4100.0,,,0.71,,162.09,,2015,,,2.339074,-2.917492,270.54895600000003,-4.958144
3589,OGLE-2014-BLG-0676L,OGLE-2014-BLG-0676L b,Microlensing,1,,4.4,,,3.09,,,17h52m24.50s,268.102081,-30d32m54.2s,-30.548389,2220.0,,,0.62,,982.0947,,2016,,,359.376072,-2.093042,268.352885,-7.119949
3590,OGLE-2014-BLG-1722L,OGLE-2014-BLG-1722L b,Microlensing,2,,1.9,,,0.17399,,,17h55m00.57s,268.75237999999996,-31d28m08.6s,-31.469054999999997,6400.0,,,0.4,,55.3,,2018,,,358.863018,-3.03939,268.925351,-8.034417999999999
3591,OGLE-2014-BLG-1722L,OGLE-2014-BLG-1722L c,Microlensing,2,,2.5,,,0.26335,,,17h55m00.57s,268.75237999999996,-31d28m08.6s,-31.469054999999997,6400.0,,,0.4,,83.7,,2018,,,358.863018,-3.03939,268.925351,-8.034417999999999
3592,OGLE-2014-BLG-1760L,OGLE-2014-BLG-1760L b,Microlensing,1,,1.75,,,0.56,,,17h57m38.16s,269.408997,-28d57m47.4s,-28.963158,6860.0,,,0.51,,177.9848,,2016,,,1.318424,-2.274273,269.480501,-5.524932
3593,OGLE-2015-BLG-0051L,OGLE-2015-BLG-0051L b,Microlensing,1,,0.73,,,0.72,,,17h58m39.01s,269.662537,-28d01m54.1s,-28.031694,8200.0,,,0.1,,228.8376,,2016,,,2.23748,-2.00263,269.701166,-4.592753
3594,OGLE-2015-BLG-0954L,OGLE-2015-BLG-0954L b,Microlensing,1,,1.6,,,3.4,,,18h00m44.24s,270.184333,-28d39m39.2s,-28.660889,600.0,,,0.3,,1080.622,,2016,,,1.918903,-2.713585,270.162422,-5.221702
3595,OGLE-2015-BLG-0966L,OGLE-2015-BLG-0966L b,Microlensing,1,,2.1,,,0.06607,,,17h55m01.02s,268.75425,-29d02m49.6s,-29.047110999999997,2500.0,,,0.38,,21.0,,2016,,,0.958184,-1.821128,268.905713,-5.612552
3596,OGLE-2016-BLG-0263L,OGLE-2016-BLG-0263L b,Microlensing,1,,5.4,,,4.1,,,17h59m34.90s,269.895416,-31d49m07.0s,-31.818610999999997,6500.0,,,0.13,,1303.103,,2017,,,359.045344,-4.057216,269.91017400000004,-8.379353
3597,OGLE-2016-BLG-0613L AB,OGLE-2016-BLG-0613L AB b,Microlensing,1,,6.4,,,4.18,,,17h57m02.50s,269.260406,-28d06m58.2s,-28.116166999999997,3410.0,,,0.72,,1328.5294,,2017,,,1.986889,-1.737487,269.345506,-4.6785559999999995
3598,OGLE-2016-BLG-1190L,OGLE-2016-BLG-1190L b,Microlensing,1,1224.0,2.17,,41.2,13.38,,,17h58m52.30s,269.717926,-27d36m48.8s,-27.613556,6770.0,,,0.88,,4252.5654,,2017,,,2.624657,-1.836793,269.749391,-4.17451
3599,OGLE-2016-BLG-1195L,OGLE-2016-BLG-1195L b,Microlensing,1,,1.16,,,0.0045,,,17h55m23.50s,268.847931,-30d12m26.1s,-30.207251,3910.0,,,0.08,,1.43,,2017,,,359.996215,-2.475712,268.99739,-6.771969
3600,OGLE-2017-BLG-0173L,OGLE-2017-BLG-0173L b,Microlensing,1,,3.913,,,0.01029,,,17h51m52.95s,267.970612,-29d16m16.9s,-29.271359999999998,4705.0,,,0.4,,3.269,,2018,,,0.417764,-1.344937,268.220572,-5.844604
3601,OGLE-2017-BLG-0373L,OGLE-2017-BLG-0373L b,Microlensing,1,,2.424,,,0.401,,,17h57m19.06s,269.329407,-31d57m06.2s,-31.951722999999998,5915.0,,,0.25,,127.44983,,2018,,,358.6905490000001,-3.705939,269.424669,-8.513771
3602,OGLE-2017-BLG-0482L,OGLE-2017-BLG-0482L b,Microlensing,1,,1.8,,,0.028319999999999998,,,17h56m11.73s,269.04888900000003,-30d31m42.1s,-30.52836,5800.0,,,0.2,,9.0,,2018,,,359.805379,-2.786892,269.174428,-7.091794999999999
3603,OGLE-2017-BLG-1140L,OGLE-2017-BLG-1140L b,Microlensing,1,,1.02,,,1.59,,,17h47m31.93s,266.883057,-24d31m21.6s,-24.522667000000002,,,,0.21,,505.3497,,2018,,,3.994692,1.926041,267.163918,-1.114056
3604,OGLE-2017-BLG-1434L,OGLE-2017-BLG-1434L b,Microlensing,1,,1.18,,,0.014,,,17h53m07.29s,268.280365,-30d14m44.6s,-30.245721999999997,860.0,,,0.23,,4.4496199999999995,,2018,,,359.715128,-2.071872,268.503936,-6.815361
3605,OGLE-2017-BLG-1522L,OGLE-2017-BLG-1522L b,Microlensing,1,,0.59,,,0.75,,,18h01m16.65s,270.319366,-28d27m43.1s,-28.461971000000002,,,,0.04,,238.3725,,2018,,,2.150703,-2.718459,270.281848,-5.022993
3606,OGLE-TR-056,OGLE-TR-056 b,Transit,1,1.2119189,0.02383,,77.6,1.39,1.3630000000000002,0.68,17h56m35.51s,269.147958,-29d32m21.2s,-29.539222,,15.3,6050.0,,,441.77,15.277999999999999,2002,3.8,F8 V,0.705194,-2.365322,269.254482,-6.102137
3607,OGLE-TR-10,OGLE-TR-10 b,Transit,1,3.101278,0.0434,,90.0,0.62,1.25,0.4,17h51m28.25s,267.867708,-29d52m34.9s,-29.876361,,14.93,5950.0,1.14,1.17,197.046,14.011,2004,4.2,G2 V,359.851525,-1.576495,268.13940499999995,-6.4508410000000005
3608,OGLE-TR-111,OGLE-TR-111 b,Transit,1,4.0144463,0.0473,,88.3,,1.0190000000000001,,10h53m17.91s,163.324625,-61d24m20.3s,-61.405639,,15.55,5040.0,0.85,0.83,,11.422,2004,5.2,K2 V,289.2793470000001,-1.705527,205.963946,-59.339684
3609,OGLE-TR-113,OGLE-TR-113 b,Transit,1,1.4324752,0.02289,,87.8,1.26,1.093,1.2,10h52m24.40s,163.101667,-61d26m48.5s,-61.446806,600.0,14.42,4790.0,0.78,0.77,400.449,12.251,2004,5.4,K4 V,289.201702,-1.789452,205.885402,-59.446769999999994
3610,OGLE-TR-132,OGLE-TR-132 b,Transit,1,1.689868,0.03035,,83.4,1.18,1.2,0.85,10h50m34.72s,162.644667,-61d57m25.9s,-61.957193999999994,2500.0,15.72,6210.0,1.3,1.32,375.02,13.45,2004,3.5,F5 V,289.2348990000001,-2.342921,206.365173,-59.945597
3611,OGLE-TR-182,OGLE-TR-182 b,Transit,1,3.9791,0.051,0.0,85.7,1.01,1.13,,11h09m18.71s,167.32796299999995,-61d05m42.9s,-61.095257,2669.56,,5924.0,1.14,1.14,320.995,12.665999999999999,2007,,,290.906737,-0.63058,208.018543,-57.71096
3612,OGLE-TR-211,OGLE-TR-211 b,Transit,1,3.67724,0.051,0.0,87.2,1.03,1.36,,10h40m14.39s,160.059951,-62d27m20.2s,-62.455601,1574.54,,6325.0,1.33,1.64,327.351,15.244000000000002,2007,,,288.39943,-3.3451120000000003,205.56964,-61.189749
3613,OGLE2-TR-L9,OGLE2-TR-L9 b,Transit,1,2.4855335,0.0308,,79.8,4.5,1.61,,11h07m55.18s,166.979921,-61d08m46.5s,-61.146263,1704.36,,6933.0,1.52,1.53,1430.175,18.046,2008,,,290.771358,-0.742524,207.871827,-57.868251
3614,Oph 11,Oph 11 b,Imaging,1,7300000.0,243.0,,,14.0,,,16h22m25.21s,245.605058,-24d05m13.9s,-24.087208,125.0,,2375.0,0.02,,4449.62,,2006,6.9,M9,352.678581,17.803216,247.825967,-2.506298
3615,PH1,PH1 b,Transit,1,138.317,0.652,0.0702,90.05,0.531,0.551,,19h52m51.63s,298.215108,+39d57m18.4s,39.955104,1000.0,13.718,6407.0,1.53,1.73,169.0,6.18,2012,3.0,F,74.869129,6.4404580000000005,314.852605,59.079381000000005
3616,PH2,PH2 b,Transit,1,282.5255,0.828,0.41,89.83,,0.903,,19h19m03.26s,289.76358999999997,+51d57m45.4s,51.962601,346.0,12.62,5629.0,0.94,1.0,,10.12,2013,,,83.152698,17.050683,313.607292,72.416944
3617,POTS-1,POTS-1 b,Transit,1,3.1606296,0.03734,,88.06,2.31,0.941,,13h34m26.13s,203.608877,-66d34m52.0s,-66.58111600000001,1200.0,17.94,4400.0,0.69,0.59,734.16,10.548,2013,5.5,K5 V,307.193942,-4.06577,234.52561,-51.131381
3618,PSR B1257+12,PSR B1257+12 b,Pulsar Timing,3,25.262,0.19,0.0,50.0,5.9999999999999995e-05,,,13h00m03.58s,195.014903,+12d40m56.5s,12.682352999999999,600.0,,,1.4,,0.02,,1994,,,311.30969,75.413648,188.72208700000002,17.575802
3619,PSR B1257+12,PSR B1257+12 c,Pulsar Timing,3,66.5419,0.36,0.0186,53.0,0.01353,,,13h00m03.58s,195.014903,+12d40m56.5s,12.682352999999999,600.0,,,1.4,,4.3,,1992,,,311.30969,75.413648,188.72208700000002,17.575802
3620,PSR B1257+12,PSR B1257+12 d,Pulsar Timing,3,98.2114,0.46,,47.0,0.01227,,,13h00m03.58s,195.014903,+12d40m56.5s,12.682352999999999,600.0,,,1.4,,3.9,,1992,,,311.30969,75.413648,188.72208700000002,17.575802
3621,PSR B1620-26,PSR B1620-26 b,Pulsar Timing,1,,23.0,,,2.5,,,16h23m38.22s,245.909262,-26d31m53.7s,-26.531594000000002,,,,1.35,,794.575,,2003,,,350.976229,15.960031,248.498773,-4.87271
3622,PSR J1719-1438,PSR J1719-1438 b,Pulsar Timing,1,0.09070629,0.0044,0.06,,1.2,,23.0,17h19m10.07s,259.791971,-14d38m01.0s,-14.6336,1200.0,,4500.0,1.4,0.04,382.8,,2011,,,8.858437,12.838429,260.016951,8.452634
3623,PSR J2322-2650,PSR J2322-2650 b,Pulsar Timing,1,0.322964,0.0102,0.0017,,0.7949,,1.84,23h22m34.64s,350.644348,-26d50m58.3s,-26.849533,230.0,,,1.4,,,,2017,,,28.636816,-70.22811,340.44309100000004,-20.896892
3624,Pr0201,Pr0201 b,Radial Velocity,1,4.4264,0.06,0.0,,0.54,,,08h41m43.82s,130.432596,+20d13m36.8s,20.226891000000002,181.54,10.52,6174.0,1.24,1.15,,,2012,,,205.421768,32.970353,127.50936399999999,1.897129
3625,Pr0211,Pr0211 b,Radial Velocity,2,2.1461,0.031760000000000004,0.011,,1.88,,,08h42m11.49s,130.54788200000002,+19d16m37.4s,19.277044,183.68,12.06,5300.0,0.94,0.83,,,2012,,,206.5277,32.744661,127.85970900000001,1.007566
3626,Pr0211,Pr0211 c,Radial Velocity,2,4850.0,5.5,0.71,,7.79,,,08h42m11.49s,130.54788200000002,+19d16m37.4s,19.277044,183.68,12.06,5300.0,0.94,0.83,,,2016,,,206.5277,32.744661,127.85970900000001,1.007566
3627,Proxima Cen,Proxima Cen b,Radial Velocity,1,11.186,0.0485,0.35,,0.004,,,14h29m42.95s,217.42895499999997,-62d40m46.1s,-62.679485,1.29,11.11,3050.0,0.12,0.14,,,2016,6.55,M5.5 V,313.939878,-1.927082,239.11464900000001,-44.763309
3628,Qatar-1,Qatar-1 b,Transit,1,1.4200242,0.02332,0.0,84.08,1.294,1.143,1.0759999999999998,20h13m31.60s,303.3816720000001,+65d09m43.3s,65.162041,186.61,12.843,5013.0,0.84,0.8,411.27202,12.812000000000001,2010,,,98.718848,16.424324,9.619417,76.442851
3629,Qatar-2,Qatar-2 b,Transit,1,1.33711647,0.02153,0.0,86.12,2.494,1.254,1.5730000000000002,13h50m37.41s,207.655866,-06d48m14.5s,-6.804028,182.32,13.3,4645.0,0.74,0.78,792.635,14.056,2011,,,327.956856,53.167697,208.118701,4.280211
3630,Qatar-3,Qatar-3 b,Transit,1,2.5079204,0.03783,0.0,86.8,4.31,1.0959999999999999,4.0,23h56m36.48s,359.152008,+36d12m46.7s,36.212971,750.99,12.88,6007.0,1.15,1.27,1369.8473,12.285,2017,4.0,G0 V,110.717559,-25.354867,15.520991,33.146898
3631,Qatar-4,Qatar-4 b,Transit,1,1.8053564,0.028030000000000003,0.0,87.5,6.1,1.135,5.1,00h19m26.22s,4.859266000000001,+44d01m39.5s,44.027640999999996,332.17,13.6,5215.0,0.9,0.85,1938.763,12.722000000000001,2017,5.1,K1 V,116.875848,-18.467424,24.885918,37.837782000000004
3632,Qatar-5,Qatar-5 b,Transit,1,2.8792319,0.04127,0.0,88.74,4.32,1.107,3.95,00h28m12.94s,7.0538979999999984,+42d03m40.8s,42.06133300000001,371.39,12.82,5747.0,1.13,1.08,1373.0256,12.408,2017,4.2,G2 V,118.33011299999998,-20.602763,25.416982,35.336579
3633,ROXs 12,ROXs 12 b,Imaging,1,,210.0,,,16.0,,,16h26m27.75s,246.61560899999998,-25d27m24.7s,-25.456865,120.0,15.595,3850.0,0.87,,5085.0,,2013,6.0,M0,352.2497600000001,16.206447,248.95412799999997,-3.709982
3634,ROXs 42 B,ROXs 42 B b,Imaging,1,,157.0,,,9.0,,,16h31m15.02s,247.812567,-24d32m43.7s,-24.545471,135.0,,,1.0,,2860.0,,2013,6.0,M0,353.7070700000001,15.989826999999998,249.88675,-2.6421349999999997
3635,RR Cae,RR Cae b,Eclipse Timing Variations,1,4343.5,5.3,0.0,17.6,4.2,,,04h21m05.56s,65.27318100000001,-48d39m07.1s,-48.651976,21.2,,,0.44,,,,2012,6.0,M,255.70893,-44.502188,42.354515,-68.04128399999999
3636,Ross 128,Ross 128 b,Radial Velocity,1,9.8658,0.0496,0.116,,0.0044,,,11h47m44.40s,176.93498200000005,+00d48m16.4s,0.804563,3.38,11.15,3192.0,0.17,0.2,,,2017,6.4,M4,270.147098,59.55912900000001,176.867823,-0.48035
3637,Ross 458,Ross 458 c,Imaging,1,,1168.0,,,6.28536,1.22,,13h00m46.58s,195.19409199999998,+12d22m32.6s,12.375724,11.51,9.72,3621.0,0.49,0.63,1997.59,13.675,2010,6.05,M0.5,311.825376,75.085959,189.019366,17.365544
3638,SR 12 AB,SR 12 AB c,Imaging,1,,,,,13.0,,,16h27m19.51s,246.8313,-24d41m40.4s,-24.694553,112.32,13.265,,,,4131.62,,2010,,,352.97994,16.564992,249.02714500000002,-2.926418
3639,SWEEPS-11,SWEEPS-11 b,Transit,1,1.796,0.03,,,9.7,1.13,,17h59m02.00s,269.758333,-29d11m53.5s,-29.198194,8500.0,19.83,,1.1,1.45,3082.82,12.665999999999999,2006,,,1.266725,-2.656085,269.78796800000003,-5.759081
3640,SWEEPS-4,SWEEPS-4 b,Transit,1,4.2,0.055,,,3.8,0.81,,17h58m53.92s,269.724667,-29d11m20.6s,-29.189056,8500.0,18.8,,1.24,1.18,1207.7,9.079,2006,,,1.260039,-2.626045,269.758418,-5.749996
3641,TAP 26,TAP 26 b,Radial Velocity,1,10.79,0.0968,,,1.66,,,04h18m51.70s,64.715416,+17d23m16.6s,17.387936,147.0,,4620.0,1.04,1.17,,,2017,,,177.46302,-22.84918,65.88483000000001,-3.9596080000000002
3642,TCP J05074264+2447555,TCP J05074264+2447555 b,Microlensing,1,,0.5,,,0.02895,,,05h07m42.64s,76.927666,+24d47m55.5s,24.79875,380.0,,,0.25,,9.2,,2018,,,178.756501,-9.32581,78.14494599999999,1.895835
3643,TRAPPIST-1,TRAPPIST-1 b,Transit,7,1.51087081,0.01111,0.081,89.65,0.00267,0.09699999999999999,3.6,23h06m29.28s,346.622013,-05d02m28.6s,-5.041274,12.1,18.8,2559.0,0.08,0.12,0.85,1.0859999999999999,2016,,,69.71242,-56.644239,345.73367,0.633538
3644,TRAPPIST-1,TRAPPIST-1 c,Transit,7,2.4218233,0.01521,0.083,89.67,0.00434,0.094,6.45,23h06m29.28s,346.622013,-05d02m28.6s,-5.041274,12.1,18.8,2559.0,0.08,0.12,1.38,1.056,2016,,,69.71242,-56.644239,345.73367,0.633538
3645,TRAPPIST-1,TRAPPIST-1 d,Transit,7,4.04961,0.02144,0.07,89.75,0.0012900000000000001,0.069,4.9,23h06m29.28s,346.622013,-05d02m28.6s,-5.041274,12.1,18.8,2559.0,0.08,0.12,0.41,0.772,2016,,,69.71242,-56.644239,345.73367,0.633538
3646,TRAPPIST-1,TRAPPIST-1 e,Transit,7,6.099615,0.02817,0.085,89.86,0.00195,0.08199999999999999,4.4,23h06m29.28s,346.622013,-05d02m28.6s,-5.041274,12.1,18.8,2559.0,0.08,0.12,0.62,0.9179999999999999,2017,,,69.71242,-56.644239,345.73367,0.633538
3647,TRAPPIST-1,TRAPPIST-1 f,Transit,7,9.20669,0.0371,0.063,89.68,0.00214,0.09300000000000001,3.3,23h06m29.28s,346.622013,-05d02m28.6s,-5.041274,12.1,18.8,2559.0,0.08,0.12,0.68,1.045,2017,,,69.71242,-56.644239,345.73367,0.633538
3648,TRAPPIST-1,TRAPPIST-1 g,Transit,7,12.35294,0.0451,0.061,89.71,0.004220000000000001,0.10099999999999999,5.2,23h06m29.28s,346.622013,-05d02m28.6s,-5.041274,12.1,18.8,2559.0,0.08,0.12,1.34,1.127,2017,,,69.71242,-56.644239,345.73367,0.633538
3649,TRAPPIST-1,TRAPPIST-1 h,Transit,7,18.767,,,89.76,,0.067,,23h06m29.28s,346.622013,-05d02m28.6s,-5.041274,12.1,18.8,2559.0,0.08,0.12,,0.752,2017,,,69.71242,-56.644239,345.73367,0.633538
3650,TYC 1422-614-1,TYC 1422-614-1 b,Radial Velocity,2,198.4,0.69,0.06,,2.5,,,10h17m06.67s,154.277798,+19d33m30.5s,19.558472000000002,759.0,10.21,4806.0,1.15,6.85,,,2014,,,216.62647,53.92316700000001,149.084588,8.306409
3651,TYC 1422-614-1,TYC 1422-614-1 c,Radial Velocity,2,559.3,1.37,0.048,,10.0,,,10h17m06.67s,154.277798,+19d33m30.5s,19.558472000000002,759.0,10.21,4806.0,1.15,6.85,,,2014,,,216.62647,53.92316700000001,149.084588,8.306409
3652,TYC 3318-01333-1,TYC 3318-01333-1 b,Radial Velocity,1,562.0,1.414,0.098,,3.42,,,03h02m19.79s,45.582458,+49d44m39.0s,49.74416,497.41,,4776.0,1.19,5.9,,,2018,,,143.57781200000005,-7.807492999999999,58.11572099999999,31.104166999999997
3653,TYC 3667-1280-1,TYC 3667-1280-1 b,Radial Velocity,1,26.468000000000004,0.21,0.036000000000000004,,5.4,,,00h51m32.96s,12.887344,+58d25m34.2s,58.42616700000001,481.0,9.86,5130.0,1.87,6.26,,,2016,,,122.946557,-4.445494,41.149651,47.325058
3654,TYC 4282-00605-1,TYC 4282-00605-1 b,Radial Velocity,1,101.54,0.422,0.28,,10.78,,,22h55m29.21s,343.871704,+62d14m21.1s,62.23918199999999,700.0,10.58,4300.0,0.97,16.21,,,2017,,,109.875076,2.343695,27.535584999999998,59.694556999999996
3655,TrES-1,TrES-1 b,Transit,1,3.0300700000000003,,0.0,90.0,0.84,1.13,,19h04m09.85s,286.041062,+36d37m57.5s,36.632629,150.0,11.76,5230.0,1.04,0.85,266.9772,12.665999999999999,2004,5.0,K0 V,67.46444100000001,13.440808,295.246358,58.674073
3656,TrES-2,TrES-2 b,Transit,1,2.47063,,0.0,83.57,1.49,1.36,,19h07m14.03s,286.808473,+49d18m59.0s,49.316402000000004,213.0,11.411,5850.0,1.36,1.12,473.5667,15.244000000000002,2006,4.0,G0 V,79.848579,17.808011999999994,304.832823,70.72952
3657,TrES-3,TrES-3 b,Transit,1,1.30618581,0.02282,0.0,81.85,1.91,1.3359999999999999,0.994,17h52m07.02s,268.029265,+37d32m46.2s,37.546154,228.0,12.402000000000001,5650.0,0.93,0.83,607.03,14.975,2007,4.4,G4 V,63.340121,27.289727000000006,266.77968599999997,60.96341700000001
3658,TrES-4,TrES-4 b,Transit,1,3.55395,,0.0,82.81,0.78,1.61,,17h53m13.04s,268.304354,+37d12m42.7s,37.211849,492.0,11.592,6200.0,1.08,1.66,247.9074,18.046,2007,3.8,F8 V,63.038880000000006,26.993614,267.245474,60.634928
3659,TrES-5,TrES-5 b,Transit,1,1.48224686,0.02459,,84.27,1.79,1.194,1.31,20h20m53.24s,305.2218410000001,+59d26m55.6s,59.448788,360.0,13.718,5171.0,0.9,0.87,568.9157,13.384,2011,,,94.119004,12.742307,352.53213900000003,72.802189
3660,UKIRT-2017-BLG-001L,UKIRT-2017-BLG-001L b,Microlensing,1,,4.18,,,1.28,,,17h46m36.98s,266.654083,-29d12m40.9s,-29.211361,6300.0,,,0.81,,406.8224,,2018,,,359.878155,-0.328998,267.064924,-5.806153
3661,USco CTIO 108,USco CTIO 108 b,Imaging,1,,670.0,,,14.0,,,16h05m54.08s,241.47532,-18d18m44.4s,-18.312332,144.29,,2700.0,0.06,,4449.62,,2008,6.7,M7,354.469767,24.538897,243.013294,2.494453
3662,UZ For,UZ For b,Eclipse Timing Variations,2,5840.0,5.9,0.04,,6.3,,,03h35m28.64s,53.869338,-25d44m21.8s,-25.739395000000002,239.6,,,0.7,,2002.2,,2011,,,220.312115,-53.414668000000006,42.96958,-43.459363
3663,UZ For,UZ For c,Eclipse Timing Variations,2,1916.25,2.8,0.05,,7.7,,,03h35m28.64s,53.869338,-25d44m21.8s,-25.739395000000002,239.6,,,0.7,,2447.2,,2011,,,220.312115,-53.414668000000006,42.96958,-43.459363
3664,V0391 Peg,V0391 Peg b,Pulsation Timing Variations,1,1170.0,1.7,0.0,,3.2,,,22h04m12.11s,331.05044,+26d25m07.9s,26.41886,1400.0,14.57,29300.0,0.5,0.23,,,2007,,sdBV,82.485828,-23.029833,344.268963,35.496081
3665,V830 Tau,V830 Tau b,Radial Velocity,1,4.927,0.057,,55.0,0.7,,,04h33m10.03s,68.291803,+24d33m43.4s,24.56205,150.0,12.377,4250.0,1.0,2.0,222.481,,2016,,,173.98876299999995,-15.647832,70.320715,2.593655
3666,VHS J125601.92-125723.9,VHS J125601.92-125723.9 b,Imaging,1,,102.0,,,11.2,,,12h56m02.15s,194.008964,-12d57m21.7s,-12.956031,12.7,17.759,2620.0,0.07,,3559.696,,2015,6.75,M7.5,304.671183,49.9002,197.912092,-6.422687000000001
3667,WASP-1,WASP-1 b,Transit,1,2.5199454,0.03889,0.0,90.0,0.8540000000000001,1.483,0.348,00h20m40.07s,5.166978,+31d59m24.0s,31.989990000000002,408.0,11.79,,1.24,1.47,271.415,16.623,2007,3.7,F7 V,115.36607,-30.42927,18.388879,27.108201
3668,WASP-10,WASP-10 b,Transit,1,3.0927616,0.03781,,88.49,3.15,1.08,4.14,23h15m58.30s,348.992912,+31d27m46.3s,31.462852,90.0,12.7,4675.0,0.75,0.7,1001.12,12.106,2008,5.5,K5 V,100.111899,-27.143928,3.976062,32.932976000000004
3669,WASP-100,WASP-100 b,Transit,1,2.84938,,0.0,82.6,1.26,1.33,,04h35m50.33s,68.959728,-64d01m37.3s,-64.027039,368.28,,6900.0,0.77,1.57,400.4658,14.908,2014,3.2,F2,275.107145,-38.852483,6.321053,-80.89784399999999
3670,WASP-101,WASP-101 b,Transit,1,3.58572,,0.0,85.0,0.51,1.43,,06h33m24.26s,98.351102,-23d29m10.4s,-23.48621,202.39,,6380.0,1.41,1.31,162.0933,16.029,2014,3.6,F6,232.322492,-14.234018,101.179201,-46.601942
3671,WASP-103,WASP-103 b,Transit,1,0.925542,0.01985,,86.3,1.49,1.528,0.55,16h37m15.57s,249.31486800000002,+07d11m00.1s,7.183352,470.0,12.1,6110.0,1.22,1.44,473.547,17.127,2014,3.8,F8 V,23.409888,33.02155,246.391871,28.943073
3672,WASP-104,WASP-104 b,Transit,1,1.7554137,0.02918,0.0,83.63,1.272,1.137,1.074,10h42m24.58s,160.602432,+07d26m06.1s,7.435026,143.0,11.12,5475.0,1.08,0.96,404.263,12.745,2014,4.8,G8,239.720445,53.63989399999999,159.289094,-0.703358
3673,WASP-105,WASP-105 b,Transit,1,7.87288,0.075,0.0,89.7,1.8,0.96,2.65,01h36m40.24s,24.167667,-50d39m32.5s,-50.659027,252.52,12.1,5070.0,0.89,0.9,572.094,10.761,2017,5.2,K2,285.863394,-64.943724,353.14649199999997,-54.371095999999994
3674,WASP-106,WASP-106 b,Transit,1,9.28971,,0.0,89.49,1.62,1.02,,11h05m43.14s,166.429747,-05d04m45.9s,-5.0794120000000005,283.0,11.21,6055.0,0.93,1.31,514.8846,11.433,2014,3.9,F9,260.531087,48.891568,169.514011,-10.031957
